id	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev	country-id	cname1	place-es	place-en	lat	lng		place-cd	date	year	decade	cname1-lang	crole4-es	crole4-en	cname5	cname5-lang	crole5-es	crole5-en	cname6	cname6-lang	crole6-es	crole6-en	cname7	cname7-lang	crole7-es	crole7-en	cname8	cname8-lang	crole8-es	crole8-en	cname9	cname9-lang	crole9-es	crole9-en	cname10	cname10-lang	crole10-es	crole10-en	cname11	cname11-lang	crole11-es	crole11-en	cname12	cname12-lang	crole12-es	crole12-en	pname1	prole1-es	prole1-en	pname2	prole2-es	prole2-en	pname3	prole3-es	prole3-en	format-spa	format-eng	format-uri	place-es	place-en	lat	lng	place-cd	date	year	decade	undated-es	undated-en	lang1-es	lang1-en	lang1-cd	lang1-uri	lang2-es	lang2-en	lang2-cd	lang2-uri	lang3-es	lang3-en	lang3-cd	lang3-uri	lang4-es	lang4-en	lang4-cd	lang4-uri	extent-cm	pages	condition-es	condition-en	content	content-lang	merge	file path	sub-cname1	sub-cname1-lang	sub-cname2	sub-cname2-lang	sub-cname3	sub-cname3-lang	sub-cname4	sub-cname4-lang	sub-cname5	sub-cname5-lang	sub-cname6	sub-cname6-lang	sub-cname7	sub-cname7-lang	sub-cname8	sub-cname8-lang	sub-cname9	sub-cname9-lang	sub-cname10	sub-cname10-lang	sub-cname11	sub-cname11-lang	sub-cname12	sub-cname12-lang	sub-pname1	sub-pname2	sub-pname3	sub-pname4	sub-pname5	sub-pname6	sub-pname7	sub-pname8	sub-pname9	sub-pname10	sub-pname11	sub-pname12	sub-pname13	sub-pname14	sub-pname15	sub-pname16	sub-pname17	sub-pname18	sub-pname19	sub-pname20	sub-pname21	sub-pname22	sub-pname23	sub-pname24	sub-pname25	sub-pname26	sub-pname27	sub-pname28	sub-pname29	sub-pname30	sub-pname31	sub-pname32	sub-pname33	sub-pname34	sub-pname35	sub-pname36	sub-pname37	sub-pname38	sub-pname39	sub-pname40	sub-pname41	sub-pname42	sub-pname43	sub-pname44	hgeo1-sec-es	hgeo1-sec-en	hgeo1-sec-uri	hgeo1-city-es	hgeo1-city-en	hgeo1-city-uri	hgeo1-muni-es	hgeo1-muni-en	hgeo1-muni-uri	hgeo1-dept-es	hgeo1-dept-en	hgeo1-dept-uri	hgeo1-pais-es	hgeo1-pais-en	hgeo1-pais-uri	hgeo2-city-es	hgeo2-city-en	hgeo2-city-uri	hgeo2-muni-es	hgeo2-muni-en	hgeo2-dept-es	hgeo2-dept-en	hgeo2-dept-uri	hgeo2-pais-es	hgeo2-pais-en	hgeo2-pais-uri	hgeo3-city-es	hgeo3-city-en	hgeo3-city-uri	hgeo3-dept-es	hgeo3-dept-en	hgeo3-dept-uri	hgeo3-pais-es	hgeo3-pais-en	hgeo3-pais-uri	hgeo4-city-es	hgeo4-city-en	hgeo4-city-uri	hgeo4-dept-es	hgeo4-dept-en	hgeo4-dept-uri	hgeo4-pais-es	hgeo4-pais-en	hgeo4-pais-uri	hgeo5-pais-es	hgeo5-pais-en	hgeo5-pais-uri	subj-geo-es	subj-geo-en	collect-es	collect-en
mupi_afiches_m29_0177.jpg	113	81.6937	0	34.6385	0	39.2879	7	Frente Farabundo Martí para la Liberación Nacional - FMLN	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													43.2x61.1				En los momentos más difíciles hay que tener la mente fría y el corazón ardiente de amor por la población. - Comandante Ana Maria	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0177	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa																							Mélida Anaya Montes																																																																																													"Serie MUPI, Carpeta 29"	"Series MUPI, Folder 29"
mupi_afiches_m29_0178.jpg	202	57.2072	77	101.799	1	103.4806	7	Frente Farabundo Martí para la Liberación Nacional - FMLN	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													43x60.7				Foto de Farabundo Marti.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0178	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa																							Agustín Farabundo Martí	Augusto César Sandino																																																																																												"Serie MUPI, Carpeta 29"	"Series MUPI, Folder 29"
mupi_afiches_m30_0180.jpg	162	73.569	17	29.3908	42	98.7318	7	Frente Farabundo Martí para la Liberación Nacional - FMLN	El Salvador	El Salvador	13.794185	-88.89653		SV	1992	1992	1990	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1992	1992	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													43x60.8				"Collages de fotos de Jose Ricardo Ruiz Barahona ""German Serrano""."	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0180	Federación Cristiana de Campesinos Salvadoreños - FECCAS	spa	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa																					José Ricardo Ruiz Barahona	Rutilio Grande																																																	Chalatenango	Chalatenango					El Salvador	El Salvador	viaf.org/viaf/126625611				El Paisnal	El Paisnal	San Salvador	San Salvador	viaf.org/viaf/153630525	El Salvador	El Salvador	viaf.org/viaf/126625611							Estados Unidos	United States	viaf.org/viaf/130168302													La Radiola	La Radiola	"Serie MUPI, Carpeta 30"	"Series MUPI, Folder 30"
mupi_afiches_m30_0181.jpg	147	71.9125	0	31.9991	0	47.4614	7	Frente Farabundo Martí para la Liberación Nacional - FMLN	El Salvador	El Salvador	13.794185	-88.89653		SV	1991-04	1991	1990	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1991-04	1991	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													27.8x43.2				Fotos de los héroes del Zapote.	spa	FALSE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0181	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa																							Mélida Anaya Montes	Antonio Cardenal Caldera (Jesús Rojas)																																																																																												"Serie MUPI, Carpeta 30"	"Series MUPI, Folder 30"
mupi_afiches_m30_0185.jpg	229	66.2851	0	5.2113	0	25.8171	7		El Salvador	El Salvador	13.794185	-88.89653		SV	1993-02	1993	1990																																													Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1993-02	1993	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													53.9x44.9				Sala Nacional de Exposiciones Parque Cuscatlan.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0185																																																																					Parque Cuscatlán	Cuscatlan Park		San Salvador	San Salvador	http://viaf.org/viaf/127829532				San Salvador	San Salvador	viaf.org/viaf/127829532	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie MUPI, Carpeta 30"	"Series MUPI, Folder 30"
mupi_afiches_m30_0186.jpg	160	79.4792	27	71.8999	42	84.5167	7	Frente Farabundo Martí para la Liberación Nacional - FMLN	El Salvador	El Salvador	13.794185	-88.89653		SV	1986-08	1986	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1986-08	1986	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													41.4x55.6						TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0186	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa																																																																									Chalatenango	Chalatenango					El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie MUPI, Carpeta 30"	"Series MUPI, Folder 30"
mupi_afiches_m30_0187.jpg	172	77.6731	141	74.8917	159	100.9508	7	Radio Venceremos	El Salvador	El Salvador	13.794185	-88.89653		SV	1982	1982	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1982	1982	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													45.8x69.2				Guerrillero con fondo rojo y una foto de personas manchando una pared.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0187	Radio Venceremos	spa																																																																												Morazán	Morazan	viaf.org/viaf/159489406	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie MUPI, Carpeta 31"	"Series MUPI, Folder 31"
mupi_afiches_m31_0188.jpg	56	89.3854	77	62.3312	175	82.1456	7	Frente de Acción Popular Unificada - FAPU	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													40.3x63				Largometraje en colores.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0188	Frente de Acción Popular Unificada - FAPU	spa																																																																																																																				"Serie MUPI, Carpeta 31"	"Series MUPI, Folder 31"
mupi_afiches_m31_0190.jpg	241	49.6623	114	68.0596	131	65.2652	7	Frente Farabundo Martí para la Liberación Nacional - FMLN	El Salvador	El Salvador	13.794185	-88.89653		SV	1988	1988	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1988	1988	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													46.1x72.1				"Ilustración de una iglesia, personas en el campo y casas."	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0190	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa	Frente Democrático Revolucionario - FDR	spa	Radio Venceremos	spa																																																																																																																"Serie MUPI, Carpeta 31"	"Series MUPI, Folder 31"
mupi_afiches_m31_0192.jpg	169	92.5019	27	86.3883	28	77.1737	7	Frente Farabundo Martí para la Liberación Nacional - FMLN	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng									48.3x72.3				A film by the the Film Institute of Revolutionary El Salvador.	eng	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0192	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa																																																																																																																				"Serie MUPI, Carpeta 31"	"Series MUPI, Folder 31"
mupi_afiches_m32_0195.jpg	117	59.0462	110	45.267	76	54.1232	7	Radio Venceremos	El Salvador	El Salvador	13.794185	-88.89653		SV	1988-11	1988	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1988-11	1988	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													39.7x55.9				Una persona cubierta entre ramas.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0195	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa	Radio Venceremos	spa																																																																																																																		"Serie MUPI, Carpeta 32"	"Series MUPI, Folder 32"
mupi_afiches_m32_0200.jpg	175	48.1793	148	44.0598	146	45.0256	7	Fuerzas Populares de Liberación Farabundo Martí - FPL	El Salvador	El Salvador	13.794185	-88.89653		SV	1980	1980	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1980	1980	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													48.8x65.7				¡Revolución o Muerte! ¡El pueblo armado vencerá!	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0200	Fuerzas Populares de Liberación Farabundo Martí - FPL	spa																							Agustín Farabundo Martí																																																																																													"Serie MUPI, Carpeta 32"	"Series MUPI, Folder 32"
mupi_afiches_m32_0201.jpg	209	70.875	151	83.3616	18	122.4376	7	Asociación de Mujeres de El Salvador - AMES	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													42.9x60.9						TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0201	Asociación de Mujeres de El Salvador - AMES	spa																																																																																																																				"Serie MUPI, Carpeta 32"	"Series MUPI, Folder 32"
mupi_afiches_m33_0207.jpg	252	41.3105	23	31.7307	49	52.5784	7	"Talleres Gráficos, Universidad Centroamericana - UCA"	El Salvador	El Salvador	13.794185	-88.89653		SV	1996	1996	1990	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1996	1996	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													33x48.4						TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0207	Universidad Centroamericana José Simeón Cañas	spa																							Ignacio Ellacuría	Ignacio Martín-Baró	Segundo Montes	Amando López Quintana	Juan Ramón Moreno	Joaquín López y López	Julia Elba Ramos	Celina Ramos																																																																																						"Serie MUPI, Carpeta 33"	"Series MUPI, Folder 33"
mupi_afiches_m33_0208.jpg	255	52.957	0	18.4482	0	15.6199	7		El Salvador	El Salvador	13.794185	-88.89653		SV	1994	1994	1990																																				Rafael Leonardo Rivas	diseñador gráfico	graphic designer							Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1994	1994	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													32.7x50.7				V Aniversario de los Mártires de la UCA.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0208	Universidad Centroamericana José Simeón Cañas	spa																							Ignacio Ellacuría	Ignacio Martín-Baró	Segundo Montes	Amando López Quintana	Juan Ramón Moreno	Joaquín López y López	Julia Elba Ramos	Celina Ramos																																																																																						"Serie MUPI, Carpeta 33"	"Series MUPI, Folder 33"
mupi_afiches_m33_0209.jpg	233	33.5295	122	51.0068	49	36.2456	7	Centro de Paz - CEPAZ	El Salvador	El Salvador	13.794185	-88.89653		SV	2/25/05	2005	2000	spa																																			Ricardo Castellon	diseñador gráfico	graphic designer							Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	2/25/05	2005	2000			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													30.4x45.7						TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0209																									Óscar Arnulfo Romero																																																																																													"Serie MUPI, Carpeta 33"	"Series MUPI, Folder 33"
mupi_afiches_m34_0210.jpg	227	60.5774	61	55.218	26	100.2252	7	Fundación de Estudios para la Aplicación del Derecho - FESPAD	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																			Isaias Mata	artista	artist							Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													30.4x45.7				¡Apoya la lucha por la justicia! Participa en el XVII aniversario de FESPAD.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0210	Fundación de Estudios para la Aplicación del Derecho - FESPAD	spa	Museo de la Palabra y la Imagen_ - MUPI	spa																					Óscar Arnulfo Romero																																																																																													"Serie MUPI, Carpeta 34"	"Series MUPI, Folder 34"
mupi_afiches_m34_0211.jpg	255	72.6632	0	4.9518	0	5.6414	7	Colectivo Utopía-UCA	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													21.3x27.8				Documental sobre la insurrección del 22 de Enero 1932.	spa	FALSE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0211																									Carlos Henríquez Consalvi	José Feliciano Ama																																																	Izalco	Izalco	viaf.org/viaf/138439544	Sonsonate	Sonsonate	viaf.org/viaf/146650129	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie MUPI, Carpeta 34"	"Series MUPI, Folder 34"
mupi_afiches_m34_0213.jpg	248	47.5833	0	66.733	0	64.3972	7	Federación Unitaria Sindical Salvadoreña - FUSS	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													35x48.3						TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0213	Federación Unitaria Sindical Salvadoreña - FUSS	spa	"Federación de Sindicatos de Trabajadores de la Industria del Alimento, Vestido, Textil, Similares y Conexos de El Salvador - FESTIAVTSCES"	spa																																																																																																																		"Serie MUPI, Carpeta 34"	"Series MUPI, Folder 34"
mupi_afiches_m34_0214.jpg	248	87.1648	0	60.7131	0	70.7943	7		El Salvador	El Salvador	13.794185	-88.89653		SV																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													21.3x32.7						FALSE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0214																																																																																																																						"Serie MUPI, Carpeta 34"	"Series MUPI, Folder 34"
mupi_afiches_m34_0215.jpg	248	68.7821	0	9.9814	0	13.3222	7	JOS	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													21.3x32.7						FALSE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0215	JOS	spa																							Aguiñada																																																																																													"Serie MUPI, Carpeta 34"	"Series MUPI, Folder 34"
mupi_afiches_m34_0216.jpg	248	64.4959	0	22.3856	0	30.2531	7	Comité Nacional Preparatorio Festival de la Juventud	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													21.3x32.6				"Teatro, Poesía, Música."	spa	FALSE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0216																																																																					Plaza Morazán	Morazan Plaza		San Salvador	San Salvador	http://viaf.org/viaf/127829532				San Salvador	San Salvador	viaf.org/viaf/127829532	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie MUPI, Carpeta 34"	"Series MUPI, Folder 34"
mupi_afiches_m34_0217.jpg	247	11.8037	88	61.9272	26	7.2212	7	Juventud Comunista de El Salvador - JCS	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													25.1x35.3				Vive en el corazón del pueblo.	spa	FALSE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0217	Juventud Comunista de El Salvador - JCS	spa																							Aguiñada																																																																																													"Serie MUPI, Carpeta 34"	"Series MUPI, Folder 34"
mupi_afiches_m35_0218.jpg	38	82.0095	0	50.1306	0	64.6564	7	"Universidad Centroamericana ""José Simeón Cañas"" - UCA"	El Salvador	El Salvador	13.794185	-88.89653		SV	1991	1991	1990	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1991	1991	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													39.2x57.6						TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0218	Universidad Centroamericana José Simeón Cañas	spa																							Ignacio Ellacuría	Ignacio Martín-Baró	Segundo Montes	Amando López Quintana	Juan Ramón Moreno	Joaquín López y López	Julia Elba Ramos	Celina Ramos																																																																																						"Serie MUPI, Carpeta 35"	"Series MUPI, Folder 35"
mupi_afiches_m35_0219.jpg	241	59.3699	141	39.9404	36	87.3977	7	Federación Nacional Sindical de Trabajadores Salvadoreños - FENASTRAS	El Salvador	El Salvador	13.794185	-88.89653		SV				spa	autor	creator																																										Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													36.2x55.7		Daños menores.	Minor damage.	2.00 pm desfile Av. Independencia 4.00pm Mitin plaza Libertad.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0219	Federación Nacional Sindical de Trabajadores Salvadoreños - FENASTRAS	spa	"Federación de Sindicatos de la Industria, de la Construcción y del Transporte, Similares y Conexos - FESINCONSTRANS"	spa	"Federación de Sindicatos de Trabajadores de la Industria del Alimento, Vestido, Textil, Similares y Conexos de El Salvador - FESTIAVTSCES"	spa	Federación Unitaria Sindical Salvadoreña - FUSS	spa																																																																																																														"Serie MUPI, Carpeta 35"	"Series MUPI, Folder 35"
mupi_afiches_m35_0222.jpg	144	81.5618	102	67.4268	6	75.2006	7	Comité Pro Rescate Histórico	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																			Amando Morales	artista	artist							Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													29.3x43.6						FALSE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0222																																																																											Santa Tecla	Santa Tecla		La Libertad	La Libertad	viaf.org/viaf/124438646	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie MUPI, Carpeta 35"	"Series MUPI, Folder 35"
mupi_afiches_m35_0224.jpg	164	47.8309	0	21.6531	0	66.9051	7	"Asociación de Estudiantes de Periodismo, Universidad de El Salvador - AEP-UES"	El Salvador	El Salvador	13.794185	-88.89653		SV	1984-11	1984	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1984-11	1984	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													34.9x47.4				"Exposición fotográfica de Ivan C. Montecinos, foto-periodista Salvadoreño."	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0224																									Iván C. Montecinos																																																																																													"Serie MUPI, Carpeta 35"	"Series MUPI, Folder 35"
mupi_afiches_m36_0226.jpg	250	66.9453	0	0.2368	0	0.3144	7		El Salvador	El Salvador	13.794185	-88.89653		SV	1997-10	1997	1990																																													Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1997-10	1997	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													21.3x27.4				En memoria del 1er aniversario del asesinato de Paco Cutumay.	spa	FALSE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0226	"Policía Nacional Civil, División de Investigación Criminal"	spa																							Paco Cutumay																																																																																													"Serie MUPI, Carpeta 36"	"Series MUPI, Folder 36"
mupi_afiches_m36_0227.jpg	218	84.5201	53	53.8475	112	67.2013	7	Proyecto Justicia	El Salvador	El Salvador	13.794185	-88.89653		SV	1997-10	1997	1990	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1997-10	1997	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													32.8x48.4				Fin a la impunidad. Paco Cutumay Presente!!!	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0227	"Policía Nacional Civil, División de Investigación Criminal"	spa																							Paco Cutumay																																																					Morazán	Morazan	viaf.org/viaf/159489406	El Salvador	El Salvador	viaf.org/viaf/126625611	San Salvador	San Salvador	viaf.org/viaf/127829532			San Salvador	San Salvador	viaf.org/viaf/153630525	El Salvador	El Salvador	viaf.org/viaf/126625611																								"Serie MUPI, Carpeta 36"	"Series MUPI, Folder 36"
mupi_afiches_m36_0228.jpg	196	61.9782	60	57.6542	121	88.2854	7		El Salvador	El Salvador	13.794185	-88.89653		SV																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													38.1x50.7						TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0228																									Paco Cutumay																																																					San Miguel	San Miguel	viaf.org/viaf/150103110	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie MUPI, Carpeta 36"	"Series MUPI, Folder 36"
mupi_afiches_m36_0229.jpg	201	41.7986	27	27.3823	240	81.0324	7	Comunidades Eclesiales de Base de El Salvador	El Salvador	El Salvador	13.794185	-88.89653		SV	1996	1996	1990	spa																																			M.S. Sanchez	diseñador gráfico	graphic designer							Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1996	1996	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													38x50.7				Ilustración de una familia agarrada de la mano y una cruz a su lado.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0229																																																																								El Mozote	El Mozote	http://viaf.org/viaf/132679597				Morazán	Morazan	viaf.org/viaf/159489406	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie MUPI, Carpeta 36"	"Series MUPI, Folder 36"
mupi_afiches_m36_0230.jpg	164	77.6126	0	1.3601	0	6.9995	7	Asociación Pro-Búsqueda de Niñas y Niños Desaparecidos	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													44.4x57.1				Somos familiares de estos niños arrebatados en operativos militares. Nos hemos unido para buscarlos porque sabemos que están vivos.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0230	Asociación Pro-Búsqueda de Niñas y Niños Desaparecidos	spa																																																																																																																				"Serie MUPI, Carpeta 36"	"Series MUPI, Folder 36"
